first,last,cc_num,category,category_spent,category_rewards,reward_efficiency,total_spent,total_rewards
Tara,Campbell,213157767990030,entertainment,2600.74,13003.7,5.000000000000001,37845.67,81606.56
Tara,Campbell,213157767990030,gas_transport,1270.84,5083.36,4.0,37845.67,81606.56
Tara,Campbell,213157767990030,grocery_pos,9216.81,27650.43,3.0,37845.67,81606.56
Tara,Campbell,213157767990030,misc_net,1235.44,2470.88,2.0,37845.67,81606.56
Tara,Campbell,213157767990030,misc_pos,2109.15,2109.15,1.0,37845.67,81606.56
Tara,Campbell,213157767990030,shopping_net,4651.58,13954.74,3.0,37845.67,81606.56
Tara,Campbell,213157767990030,shopping_pos,3326.31,6652.62,2.0,37845.67,81606.56
Tara,Campbell,213157767990030,travel,1780.28,10681.679999999998,5.999999999999999,37845.67,81606.56
Tara,Richards,4658490815480264,entertainment,1625.31,8126.55,5.0,26356.86,74958.56
Tara,Richards,4658490815480264,gas_transport,3039.81,12159.24,4.0,26356.86,74958.56
Tara,Richards,4658490815480264,grocery_pos,3583.64,10750.92,3.0,26356.86,74958.56
Tara,Richards,4658490815480264,misc_net,1028.83,2057.66,2.0,26356.86,74958.56
Tara,Richards,4658490815480264,misc_pos,117.01,117.01,1.0,26356.86,74958.56
Tara,Richards,4658490815480264,shopping_net,2691.98,8075.94,3.0,26356.86,74958.56
Tara,Richards,4658490815480264,shopping_pos,1094.74,2189.48,2.0,26356.86,74958.56
Tara,Richards,4658490815480264,travel,5246.96,31481.760000000002,6.0,26356.86,74958.56
Taylor,Khan,5456776410929288,entertainment,1257.31,6286.55,5.0,19617.15,43410.98
Taylor,Khan,5456776410929288,gas_transport,2582.79,10331.16,4.0,19617.15,43410.98
Taylor,Khan,5456776410929288,grocery_pos,3947.51,11842.53,3.0,19617.15,43410.98
Taylor,Khan,5456776410929288,misc_net,734.44,1468.88,2.0,19617.15,43410.98
Taylor,Khan,5456776410929288,misc_pos,1236.76,1236.76,1.0,19617.15,43410.98
Taylor,Khan,5456776410929288,shopping_net,1060.84,3182.52,3.0,19617.15,43410.98
Taylor,Khan,5456776410929288,shopping_pos,842.52,1685.04,2.0,19617.15,43410.98
Taylor,Khan,5456776410929288,travel,1229.5900000000001,7377.540000000001,6.0,19617.15,43410.98
Teresa,Blankenship,3558652751678952,entertainment,877.38,4386.9,5.0,19930.91,40689.94
Teresa,Blankenship,3558652751678952,gas_transport,1840.03,7360.12,4.0,19930.91,40689.94
Teresa,Blankenship,3558652751678952,grocery_pos,2311.0,6933.0,3.0,19930.91,40689.94
Teresa,Blankenship,3558652751678952,misc_net,359.37,718.74,2.0,19930.91,40689.94
Teresa,Blankenship,3558652751678952,misc_pos,418.2,418.2,1.0,19930.91,40689.94
Teresa,Blankenship,3558652751678952,shopping_net,3544.74,10634.22,3.0,19930.91,40689.94
Teresa,Blankenship,3558652751678952,shopping_pos,2226.69,4453.38,2.0,19930.91,40689.94
Teresa,Blankenship,3558652751678952,travel,964.23,5785.38,6.0,19930.91,40689.94
Teresa,Clark,38580485618059,entertainment,1110.17,5550.85,5.0,20243.260000000002,44419.96
Teresa,Clark,38580485618059,gas_transport,3525.76,14103.04,4.0,20243.260000000002,44419.96
Teresa,Clark,38580485618059,grocery_pos,4055.67,12167.01,3.0,20243.260000000002,44419.96
Teresa,Clark,38580485618059,misc_net,1561.3600000000001,3122.7200000000003,2.0,20243.260000000002,44419.96
Teresa,Clark,38580485618059,misc_pos,999.34,999.34,1.0,20243.260000000002,44419.96
Teresa,Clark,38580485618059,shopping_net,2143.64,6430.92,3.0,20243.260000000002,44419.96
Teresa,Clark,38580485618059,shopping_pos,539.59,1079.18,2.0,20243.260000000002,44419.96
Teresa,Clark,38580485618059,travel,161.15,966.9000000000001,6.0,20243.260000000002,44419.96
Teresa,Stein,3527536963490470,entertainment,489.52,2447.6,5.0,23492.66,41555.71
Teresa,Stein,3527536963490470,gas_transport,3415.63,13662.52,4.0,23492.66,41555.71
Teresa,Stein,3527536963490470,grocery_pos,3853.79,11561.369999999999,2.9999999999999996,23492.66,41555.71
Teresa,Stein,3527536963490470,misc_net,224.37,448.74,2.0,23492.66,41555.71
Teresa,Stein,3527536963490470,misc_pos,665.48,665.48,1.0,23492.66,41555.71
Teresa,Stein,3527536963490470,shopping_net,764.9000000000001,2294.7,2.9999999999999996,23492.66,41555.71
Teresa,Stein,3527536963490470,shopping_pos,5107.15,10214.3,2.0,23492.66,41555.71
Teresa,Stein,3527536963490470,travel,43.5,261.0,6.0,23492.66,41555.71
Terrance,Mckinney,3582754887089201,entertainment,1222.9,6114.5,5.0,20883.07,51286.18
Terrance,Mckinney,3582754887089201,gas_transport,2836.5099999999998,11346.039999999999,4.0,20883.07,51286.18
Terrance,Mckinney,3582754887089201,grocery_pos,3590.6,10771.8,3.0,20883.07,51286.18
Terrance,Mckinney,3582754887089201,misc_net,1244.4199999999998,2488.8399999999997,2.0,20883.07,51286.18
Terrance,Mckinney,3582754887089201,misc_pos,937.9499999999999,937.9499999999999,1.0,20883.07,51286.18
Terrance,Mckinney,3582754887089201,shopping_net,1631.47,4894.41,3.0,20883.07,51286.18
Terrance,Mckinney,3582754887089201,shopping_pos,989.52,1979.04,2.0,20883.07,51286.18
Terrance,Mckinney,3582754887089201,travel,2125.6000000000004,12753.6,5.999999999999999,20883.07,51286.18
Terri,Bailey,6011148190095209,entertainment,2148.4,10742.0,5.0,27832.77,52292.509999999995
Terri,Bailey,6011148190095209,gas_transport,419.51,1678.04,4.0,27832.77,52292.509999999995
Terri,Bailey,6011148190095209,grocery_pos,4859.52,14578.56,2.9999999999999996,27832.77,52292.509999999995
Terri,Bailey,6011148190095209,misc_net,848.27,1696.54,2.0,27832.77,52292.509999999995
Terri,Bailey,6011148190095209,misc_pos,2380.09,2380.09,1.0,27832.77,52292.509999999995
Terri,Bailey,6011148190095209,shopping_net,3079.64,9238.92,3.0,27832.77,52292.509999999995
Terri,Bailey,6011148190095209,shopping_pos,5953.03,11906.06,2.0,27832.77,52292.509999999995
Terri,Bailey,6011148190095209,travel,12.05,72.3,5.999999999999999,27832.77,52292.509999999995
Theresa,Blackwell,377234009633447,entertainment,1911.05,9555.25,5.0,21192.72,45291.74
Theresa,Blackwell,377234009633447,gas_transport,2769.35,11077.4,4.0,21192.72,45291.74
Theresa,Blackwell,377234009633447,grocery_pos,5406.31,16218.93,3.0,21192.72,45291.74
Theresa,Blackwell,377234009633447,misc_net,1343.3,2686.6,2.0,21192.72,45291.74
Theresa,Blackwell,377234009633447,misc_pos,618.62,618.62,1.0,21192.72,45291.74
Theresa,Blackwell,377234009633447,shopping_net,716.26,2148.78,3.0000000000000004,21192.72,45291.74
Theresa,Blackwell,377234009633447,shopping_pos,1327.8400000000001,2655.6800000000003,2.0,21192.72,45291.74
Theresa,Blackwell,377234009633447,travel,55.08,330.48,6.000000000000001,21192.72,45291.74
Theresa,Powell,30199621383748,entertainment,1764.2,8821.0,5.0,31720.21,59427.22
Theresa,Powell,30199621383748,gas_transport,966.46,3865.84,4.0,31720.21,59427.22
Theresa,Powell,30199621383748,grocery_pos,7964.04,23892.12,3.0,31720.21,59427.22
Theresa,Powell,30199621383748,misc_net,933.43,1866.86,2.0,31720.21,59427.22
Theresa,Powell,30199621383748,misc_pos,1179.96,1179.96,1.0,31720.21,59427.22
Theresa,Powell,30199621383748,shopping_net,4133.32,12399.96,3.0,31720.21,59427.22
Theresa,Powell,30199621383748,shopping_pos,3583.2,7166.4,2.0,31720.21,59427.22
Theresa,Powell,30199621383748,travel,39.18,235.07999999999998,6.0,31720.21,59427.22
Thomas,Cross,3568736585751727,entertainment,1625.59,8127.95,5.0,23442.010000000002,59542.43
Thomas,Cross,3568736585751727,gas_transport,615.21,2460.84,4.0,23442.010000000002,59542.43
Thomas,Cross,3568736585751727,grocery_pos,3051.33,9153.99,3.0,23442.010000000002,59542.43
Thomas,Cross,3568736585751727,misc_net,339.65,679.3,2.0,23442.010000000002,59542.43
Thomas,Cross,3568736585751727,misc_pos,959.64,959.64,1.0,23442.010000000002,59542.43
Thomas,Cross,3568736585751727,shopping_net,2059.63,6178.89,3.0,23442.010000000002,59542.43
Thomas,Cross,3568736585751727,shopping_pos,2989.12,5978.24,2.0,23442.010000000002,59542.43
Thomas,Cross,3568736585751727,travel,4333.93,26003.58,6.0,23442.010000000002,59542.43
Thomas,Gibson,348253506557335,entertainment,59.75,298.75,5.0,4223.91,5170.97
Thomas,Gibson,348253506557335,gas_transport,335.98,1343.92,4.0,4223.91,5170.97
Thomas,Gibson,348253506557335,grocery_pos,761.59,2284.77,3.0,4223.91,5170.97
Thomas,Gibson,348253506557335,misc_pos,514.79,514.79,1.0,4223.91,5170.97
Thomas,Gibson,348253506557335,shopping_net,141.72,425.16,3.0,4223.91,5170.97
Thomas,Gibson,348253506557335,shopping_pos,61.19,122.38,2.0,4223.91,5170.97
Thomas,Gibson,348253506557335,travel,30.2,181.2,6.0,4223.91,5170.97
Thomas,Hale,2229378226512508,entertainment,1624.5,8122.5,5.0,23677.46,53207.06
Thomas,Hale,2229378226512508,gas_transport,980.25,3921.0,4.0,23677.46,53207.06
Thomas,Hale,2229378226512508,grocery_pos,3217.49,9652.47,3.0,23677.46,53207.06
Thomas,Hale,2229378226512508,misc_net,143.17000000000002,286.34000000000003,2.0,23677.46,53207.06
Thomas,Hale,2229378226512508,misc_pos,880.33,880.33,1.0,23677.46,53207.06
Thomas,Hale,2229378226512508,shopping_net,2587.5,7762.5,3.0,23677.46,53207.06
Thomas,Hale,2229378226512508,shopping_pos,4046.68,8093.36,2.0,23677.46,53207.06
Thomas,Hale,2229378226512508,travel,2414.76,14488.560000000001,6.0,23677.46,53207.06
Thomas,Jenkins,4379260813815979609,entertainment,453.71,2268.55,5.000000000000001,15466.4,27297.79
Thomas,Jenkins,4379260813815979609,gas_transport,1240.34,4961.36,4.0,15466.4,27297.79
Thomas,Jenkins,4379260813815979609,grocery_pos,2559.19,7677.57,3.0,15466.4,27297.79
Thomas,Jenkins,4379260813815979609,misc_net,167.12,334.24,2.0,15466.4,27297.79
Thomas,Jenkins,4379260813815979609,misc_pos,1372.37,1372.37,1.0,15466.4,27297.79
Thomas,Jenkins,4379260813815979609,shopping_net,2476.96,7430.88,3.0,15466.4,27297.79
Thomas,Jenkins,4379260813815979609,shopping_pos,1451.39,2902.78,2.0,15466.4,27297.79
Thomas,Jenkins,4379260813815979609,travel,58.34,350.04,6.0,15466.4,27297.79
Thomas,Mathis,2284059275940012,entertainment,348.02,1740.1000000000001,5.000000000000001,6161.78,10134.04
Thomas,Mathis,2284059275940012,gas_transport,676.46,2705.84,4.0,6161.78,10134.04
Thomas,Mathis,2284059275940012,grocery_pos,875.22,2625.66,2.9999999999999996,6161.78,10134.04
Thomas,Mathis,2284059275940012,misc_net,1.44,2.88,2.0,6161.78,10134.04
Thomas,Mathis,2284059275940012,misc_pos,1158.46,1158.46,1.0,6161.78,10134.04
Thomas,Mathis,2284059275940012,shopping_net,16.64,49.92,3.0,6161.78,10134.04
Thomas,Mathis,2284059275940012,shopping_pos,916.3499999999999,1832.6999999999998,2.0,6161.78,10134.04
Thomas,Mathis,2284059275940012,travel,3.08,18.48,6.0,6161.78,10134.04
Thomas,Payne,3576144910346950,entertainment,92.68,463.4,4.999999999999999,6190.31,19958.760000000002
Thomas,Payne,3576144910346950,gas_transport,673.5,2694.0,4.0,6190.31,19958.760000000002
Thomas,Payne,3576144910346950,grocery_pos,1183.82,3551.46,3.0,6190.31,19958.760000000002
Thomas,Payne,3576144910346950,misc_net,232.51000000000002,465.02000000000004,2.0,6190.31,19958.760000000002
Thomas,Payne,3576144910346950,misc_pos,15.36,15.36,1.0,6190.31,19958.760000000002
Thomas,Payne,3576144910346950,shopping_net,389.08000000000004,1167.24,2.9999999999999996,6190.31,19958.760000000002
Thomas,Payne,3576144910346950,shopping_pos,49.839999999999996,99.67999999999999,2.0,6190.31,19958.760000000002
Thomas,Payne,3576144910346950,travel,1917.1000000000001,11502.6,6.0,6190.31,19958.760000000002
Thomas,Sullivan,213191402330021,entertainment,536.59,2682.95,4.999999999999999,10331.42,17324.23
Thomas,Sullivan,213191402330021,gas_transport,1890.54,7562.16,4.0,10331.42,17324.23
Thomas,Sullivan,213191402330021,grocery_pos,927.14,2781.42,3.0,10331.42,17324.23
Thomas,Sullivan,213191402330021,misc_net,382.57,765.14,2.0,10331.42,17324.23
Thomas,Sullivan,213191402330021,misc_pos,150.44,150.44,1.0,10331.42,17324.23
Thomas,Sullivan,213191402330021,shopping_net,159.6,478.8,3.0,10331.42,17324.23
Thomas,Sullivan,213191402330021,shopping_pos,1266.47,2532.94,2.0,10331.42,17324.23
Thomas,Sullivan,213191402330021,travel,61.730000000000004,370.38,5.999999999999999,10331.42,17324.23
Tiffany,Stephens,376944481517097,entertainment,211.82,1059.1,5.0,4241.54,6277.5199999999995
Tiffany,Stephens,376944481517097,gas_transport,478.0,1912.0,4.0,4241.54,6277.5199999999995
Tiffany,Stephens,376944481517097,grocery_pos,354.74,1064.22,3.0,4241.54,6277.5199999999995
Tiffany,Stephens,376944481517097,misc_net,1.48,2.96,2.0,4241.54,6277.5199999999995
Tiffany,Stephens,376944481517097,misc_pos,149.89,149.89,1.0,4241.54,6277.5199999999995
Tiffany,Stephens,376944481517097,shopping_net,644.85,1934.55,3.0,4241.54,6277.5199999999995
Tiffany,Stephens,376944481517097,shopping_pos,21.15,42.3,2.0,4241.54,6277.5199999999995
Tiffany,Stephens,376944481517097,travel,18.75,112.5,6.0,4241.54,6277.5199999999995
Timothy,Gomez,3568255211412877,entertainment,2122.65,10613.25,5.0,23636.03,49141.35
Timothy,Gomez,3568255211412877,gas_transport,2354.36,9417.44,4.0,23636.03,49141.35
Timothy,Gomez,3568255211412877,grocery_pos,1995.23,5985.69,2.9999999999999996,23636.03,49141.35
Timothy,Gomez,3568255211412877,misc_net,2183.62,4367.24,2.0,23636.03,49141.35
Timothy,Gomez,3568255211412877,misc_pos,1676.81,1676.81,1.0,23636.03,49141.35
Timothy,Gomez,3568255211412877,shopping_net,1042.78,3128.34,3.0,23636.03,49141.35
Timothy,Gomez,3568255211412877,shopping_pos,3057.09,6114.18,2.0,23636.03,49141.35
Timothy,Gomez,3568255211412877,travel,1306.4,7838.400000000001,6.0,23636.03,49141.35
Timothy,Kirby,2450829271795901,entertainment,798.26,3991.3,5.0,9529.05,15911.54
Timothy,Kirby,2450829271795901,gas_transport,1361.25,5445.0,4.0,9529.05,15911.54
Timothy,Kirby,2450829271795901,grocery_pos,985.46,2956.38,3.0,9529.05,15911.54
Timothy,Kirby,2450829271795901,misc_net,36.68,73.36,2.0,9529.05,15911.54
Timothy,Kirby,2450829271795901,misc_pos,970.06,970.06,1.0,9529.05,15911.54
Timothy,Kirby,2450829271795901,shopping_net,68.8,206.4,3.0,9529.05,15911.54
Timothy,Kirby,2450829271795901,shopping_pos,1078.42,2156.84,2.0,9529.05,15911.54
Timothy,Kirby,2450829271795901,travel,18.7,112.2,6.0,9529.05,15911.54
Timothy,Simmons,3563837241599446,entertainment,1239.67,6198.35,5.0,9882.83,19477.95
Timothy,Simmons,3563837241599446,gas_transport,1340.04,5360.16,4.0,9882.83,19477.95
Timothy,Simmons,3563837241599446,grocery_pos,1694.45,5083.35,3.0,9882.83,19477.95
Timothy,Simmons,3563837241599446,misc_net,324.38,648.76,2.0,9882.83,19477.95
Timothy,Simmons,3563837241599446,misc_pos,1073.19,1073.19,1.0,9882.83,19477.95
Timothy,Simmons,3563837241599446,shopping_net,226.54,679.62,3.0,9882.83,19477.95
Timothy,Simmons,3563837241599446,shopping_pos,144.45,288.9,2.0,9882.83,19477.95
Timothy,Simmons,3563837241599446,travel,24.27,145.62,6.0,9882.83,19477.95
Tina,Alvarez,4878364946692291,entertainment,195.02,975.1,5.0,5951.88,14030.49
Tina,Alvarez,4878364946692291,gas_transport,667.26,2669.04,4.0,5951.88,14030.49
Tina,Alvarez,4878364946692291,grocery_pos,1974.1599999999999,5922.48,3.0,5951.88,14030.49
Tina,Alvarez,4878364946692291,misc_net,38.31,76.62,2.0,5951.88,14030.49
Tina,Alvarez,4878364946692291,misc_pos,606.65,606.65,1.0,5951.88,14030.49
Tina,Alvarez,4878364946692291,shopping_net,4.140000000000001,12.42,2.9999999999999996,5951.88,14030.49
Tina,Alvarez,4878364946692291,shopping_pos,1210.1100000000001,2420.2200000000003,2.0,5951.88,14030.49
Tina,Alvarez,4878364946692291,travel,224.66,1347.96,6.0,5951.88,14030.49
Tina,Lawrence,4587577161160601,entertainment,787.54,3937.7,5.0,24003.36,42788.24
Tina,Lawrence,4587577161160601,gas_transport,2869.27,11477.08,4.0,24003.36,42788.24
Tina,Lawrence,4587577161160601,grocery_pos,4211.46,12634.38,3.0,24003.36,42788.24
Tina,Lawrence,4587577161160601,misc_net,2264.96,4529.92,2.0,24003.36,42788.24
Tina,Lawrence,4587577161160601,misc_pos,938.72,938.72,1.0,24003.36,42788.24
Tina,Lawrence,4587577161160601,shopping_net,1868.1799999999998,5604.54,3.0000000000000004,24003.36,42788.24
Tina,Lawrence,4587577161160601,shopping_pos,1722.73,3445.46,2.0,24003.36,42788.24
Tina,Lawrence,4587577161160601,travel,36.74,220.44,6.0,24003.36,42788.24
Tina,Zimmerman,378904938837132,entertainment,566.26,2831.2999999999997,5.0,12588.68,26246.7
Tina,Zimmerman,378904938837132,gas_transport,2470.9,9883.6,4.0,12588.68,26246.7
Tina,Zimmerman,378904938837132,grocery_pos,2210.9,6632.7,3.0,12588.68,26246.7
Tina,Zimmerman,378904938837132,misc_net,53.54,107.08,2.0,12588.68,26246.7
Tina,Zimmerman,378904938837132,misc_pos,347.05,347.05,1.0,12588.68,26246.7
Tina,Zimmerman,378904938837132,shopping_net,156.89000000000001,470.67,3.0,12588.68,26246.7
Tina,Zimmerman,378904938837132,shopping_pos,2793.29,5586.58,2.0,12588.68,26246.7
Tina,Zimmerman,378904938837132,travel,64.62,387.72,6.0,12588.68,26246.7
Tommy,Dixon,30491348102802,entertainment,302.77,1513.85,5.0,4743.2,7159.79
Tommy,Dixon,30491348102802,gas_transport,472.35,1889.4,4.0,4743.2,7159.79
Tommy,Dixon,30491348102802,grocery_pos,885.5,2656.5,3.0,4743.2,7159.79
Tommy,Dixon,30491348102802,misc_net,417.27,834.54,2.0,4743.2,7159.79
Tommy,Dixon,30491348102802,misc_pos,53.88,53.88,1.0,4743.2,7159.79
Tommy,Dixon,30491348102802,shopping_net,12.24,36.72,3.0,4743.2,7159.79
Tommy,Dixon,30491348102802,shopping_pos,48.989999999999995,97.97999999999999,2.0,4743.2,7159.79
Tommy,Dixon,30491348102802,travel,12.82,76.92,6.0,4743.2,7159.79
Toni,Gomez,4736845434667908128,entertainment,850.71,4253.55,5.0,17531.84,36338.5
Toni,Gomez,4736845434667908128,gas_transport,2662.94,10651.76,4.0,17531.84,36338.5
Toni,Gomez,4736845434667908128,grocery_pos,3710.29,11130.87,3.0000000000000004,17531.84,36338.5
Toni,Gomez,4736845434667908128,misc_net,1819.3400000000001,3638.6800000000003,2.0,17531.84,36338.5
Toni,Gomez,4736845434667908128,misc_pos,340.5,340.5,1.0,17531.84,36338.5
Toni,Gomez,4736845434667908128,shopping_net,1163.58,3490.74,3.0,17531.84,36338.5
Toni,Gomez,4736845434667908128,shopping_pos,1254.98,2509.96,2.0,17531.84,36338.5
Toni,Gomez,4736845434667908128,travel,53.74,322.44,6.0,17531.84,36338.5
Tracy,Conway,3517527805128735,entertainment,970.99,4854.95,5.0,13645.7,27055.41
Tracy,Conway,3517527805128735,gas_transport,2631.87,10527.48,4.0,13645.7,27055.41
Tracy,Conway,3517527805128735,grocery_pos,2272.8,6818.4,2.9999999999999996,13645.7,27055.41
Tracy,Conway,3517527805128735,misc_net,1529.63,3059.26,2.0,13645.7,27055.41
Tracy,Conway,3517527805128735,misc_pos,671.52,671.52,1.0,13645.7,27055.41
Tracy,Conway,3517527805128735,shopping_net,118.2,354.6,3.0,13645.7,27055.41
Tracy,Conway,3517527805128735,shopping_pos,323.58,647.16,2.0,13645.7,27055.41
Tracy,Conway,3517527805128735,travel,20.34,122.03999999999999,6.0,13645.7,27055.41
Travis,Hayes,4378993458389626,entertainment,1403.99,7019.95,5.0,13287.039999999999,26406.97
Travis,Hayes,4378993458389626,gas_transport,1914.75,7659.0,4.0,13287.039999999999,26406.97
Travis,Hayes,4378993458389626,grocery_pos,1445.6,4336.8,3.0000000000000004,13287.039999999999,26406.97
Travis,Hayes,4378993458389626,misc_net,1243.39,2486.78,2.0,13287.039999999999,26406.97
Travis,Hayes,4378993458389626,misc_pos,749.85,749.85,1.0,13287.039999999999,26406.97
Travis,Hayes,4378993458389626,shopping_net,317.67,953.01,3.0,13287.039999999999,26406.97
Travis,Hayes,4378993458389626,shopping_pos,1422.3799999999999,2844.7599999999998,2.0,13287.039999999999,26406.97
Travis,Hayes,4378993458389626,travel,59.47,356.82,6.0,13287.039999999999,26406.97
Tyler,Garcia,375534208663984,entertainment,2053.7599999999998,10268.8,5.0,30841.91,71453.66
Tyler,Garcia,375534208663984,gas_transport,1198.31,4793.24,4.0,30841.91,71453.66
Tyler,Garcia,375534208663984,grocery_pos,4974.58,14923.74,3.0,30841.91,71453.66
Tyler,Garcia,375534208663984,misc_net,614.36,1228.72,2.0,30841.91,71453.66
Tyler,Garcia,375534208663984,misc_pos,1006.63,1006.63,1.0,30841.91,71453.66
Tyler,Garcia,375534208663984,shopping_net,2244.31,6732.93,3.0,30841.91,71453.66
Tyler,Garcia,375534208663984,shopping_pos,4359.15,8718.3,2.0,30841.91,71453.66
Tyler,Garcia,375534208663984,travel,3963.5499999999997,23781.3,6.0,30841.91,71453.66
Tyler,Mills,4229733778084049,entertainment,1771.71,8858.55,4.999999999999999,13365.4,26315.64
Tyler,Mills,4229733778084049,gas_transport,2007.58,8030.32,4.0,13365.4,26315.64
Tyler,Mills,4229733778084049,grocery_pos,1762.25,5286.75,3.0,13365.4,26315.64
Tyler,Mills,4229733778084049,misc_net,608.77,1217.54,2.0,13365.4,26315.64
Tyler,Mills,4229733778084049,misc_pos,1215.24,1215.24,1.0,13365.4,26315.64
Tyler,Mills,4229733778084049,shopping_net,292.14,876.42,3.0,13365.4,26315.64
Tyler,Mills,4229733778084049,shopping_pos,198.48,396.96,2.0,13365.4,26315.64
Tyler,Mills,4229733778084049,travel,72.31,433.86,6.0,13365.4,26315.64
Tyler,Small,3579200383632826,entertainment,372.4,1862.0,5.0,6874.21,16008.439999999999
Tyler,Small,3579200383632826,gas_transport,344.18,1376.72,4.0,6874.21,16008.439999999999
Tyler,Small,3579200383632826,grocery_pos,582.58,1747.74,3.0,6874.21,16008.439999999999
Tyler,Small,3579200383632826,misc_net,683.76,1367.52,2.0,6874.21,16008.439999999999
Tyler,Small,3579200383632826,misc_pos,210.06,210.06,1.0,6874.21,16008.439999999999
Tyler,Small,3579200383632826,shopping_net,361.65999999999997,1084.98,3.0000000000000004,6874.21,16008.439999999999
Tyler,Small,3579200383632826,shopping_pos,1110.44,2220.88,2.0,6874.21,16008.439999999999
Tyler,Small,3579200383632826,travel,1023.0899999999999,6138.539999999999,5.999999999999999,6874.21,16008.439999999999
Tyler,Wright,340953839692349,entertainment,2815.75,14078.75,5.0,29831.5,62527.950000000004
Tyler,Wright,340953839692349,gas_transport,3172.26,12689.04,4.0,29831.5,62527.950000000004
Tyler,Wright,340953839692349,grocery_pos,4450.55,13351.65,3.0,29831.5,62527.950000000004
Tyler,Wright,340953839692349,misc_net,3683.8900000000003,7367.780000000001,2.0,29831.5,62527.950000000004
Tyler,Wright,340953839692349,misc_pos,2495.27,2495.27,1.0,29831.5,62527.950000000004
Tyler,Wright,340953839692349,shopping_net,2231.52,6694.56,3.0,29831.5,62527.950000000004
Tyler,Wright,340953839692349,shopping_pos,2695.71,5391.42,2.0,29831.5,62527.950000000004
Tyler,Wright,340953839692349,travel,76.58,459.48,6.0,29831.5,62527.950000000004
Valerie,Clark,4210078554961359092,entertainment,2014.3899999999999,10071.949999999999,5.0,22601.44,56956.66
Valerie,Clark,4210078554961359092,gas_transport,2661.65,10646.6,4.0,22601.44,56956.66
Valerie,Clark,4210078554961359092,grocery_pos,4779.12,14337.36,3.0,22601.44,56956.66
Valerie,Clark,4210078554961359092,misc_net,2445.1600000000003,4890.320000000001,2.0,22601.44,56956.66
Valerie,Clark,4210078554961359092,misc_pos,385.52,385.52,1.0,22601.44,56956.66
Valerie,Clark,4210078554961359092,shopping_net,2905.0099999999998,8715.03,3.0000000000000004,22601.44,56956.66
Valerie,Clark,4210078554961359092,shopping_pos,1553.68,3107.36,2.0,22601.44,56956.66
Valerie,Clark,4210078554961359092,travel,800.42,4802.5199999999995,6.0,22601.44,56956.66
Valerie,Davis,6011104316292105,entertainment,1262.41,6312.05,5.0,23289.17,44245.9
Valerie,Davis,6011104316292105,gas_transport,3638.7599999999998,14555.039999999999,4.0,23289.17,44245.9
Valerie,Davis,6011104316292105,grocery_pos,3941.47,11824.41,3.0,23289.17,44245.9
Valerie,Davis,6011104316292105,misc_net,677.5699999999999,1355.1399999999999,2.0,23289.17,44245.9
Valerie,Davis,6011104316292105,misc_pos,1495.53,1495.53,1.0,23289.17,44245.9
Valerie,Davis,6011104316292105,shopping_net,1652.29,4956.87,3.0,23289.17,44245.9
Valerie,Davis,6011104316292105,shopping_pos,1689.68,3379.36,2.0,23289.17,44245.9
Valerie,Davis,6011104316292105,travel,61.25,367.5,6.0,23289.17,44245.9
Vanessa,Anderson,4989847570577635369,entertainment,605.95,3029.75,5.0,13033.1,27011.81
Vanessa,Anderson,4989847570577635369,gas_transport,860.01,3440.04,4.0,13033.1,27011.81
Vanessa,Anderson,4989847570577635369,grocery_pos,3554.43,10663.289999999999,3.0,13033.1,27011.81
Vanessa,Anderson,4989847570577635369,misc_net,305.88,611.76,2.0,13033.1,27011.81
Vanessa,Anderson,4989847570577635369,misc_pos,743.98,743.98,1.0,13033.1,27011.81
Vanessa,Anderson,4989847570577635369,shopping_net,1454.77,4364.31,3.0000000000000004,13033.1,27011.81
Vanessa,Anderson,4989847570577635369,shopping_pos,1990.6299999999999,3981.2599999999998,2.0,13033.1,27011.81
Vanessa,Anderson,4989847570577635369,travel,29.57,177.42000000000002,6.000000000000001,13033.1,27011.81
Veronica,Burton,38544312728630,entertainment,444.99,2224.95,4.999999999999999,7459.08,12864.12
Veronica,Burton,38544312728630,gas_transport,191.22,764.88,4.0,7459.08,12864.12
Veronica,Burton,38544312728630,grocery_pos,618.66,1855.98,3.0,7459.08,12864.12
Veronica,Burton,38544312728630,misc_net,967.29,1934.58,2.0,7459.08,12864.12
Veronica,Burton,38544312728630,misc_pos,437.69000000000005,437.69000000000005,1.0,7459.08,12864.12
Veronica,Burton,38544312728630,shopping_net,1394.2,4182.6,3.0,7459.08,12864.12
Veronica,Burton,38544312728630,shopping_pos,645.38,1290.76,2.0,7459.08,12864.12
Veronica,Burton,38544312728630,travel,28.78,172.68,6.0,7459.08,12864.12
Vicki,Mendoza,676372984911,entertainment,1464.52,7322.6,5.0,24527.06,48930.840000000004
Vicki,Mendoza,676372984911,gas_transport,3883.79,15535.16,4.0,24527.06,48930.840000000004
Vicki,Mendoza,676372984911,grocery_pos,5079.75,15239.25,3.0,24527.06,48930.840000000004
Vicki,Mendoza,676372984911,misc_net,1742.57,3485.14,2.0,24527.06,48930.840000000004
Vicki,Mendoza,676372984911,misc_pos,1022.31,1022.31,1.0,24527.06,48930.840000000004
Vicki,Mendoza,676372984911,shopping_net,1216.02,3648.0600000000004,3.0000000000000004,24527.06,48930.840000000004
Vicki,Mendoza,676372984911,shopping_pos,1102.13,2204.26,2.0,24527.06,48930.840000000004
